theSame,resumeId,rNum,leftEmployer,startDate,endDate,jobLength_old,employerName,employeesTotalNum,empAgeAtExit,yearFounded,gdSectorName,metro,jobTitle,avgSalary,ratingOverall,ratingCeo,ratingRecommendToFriend,ratingBusinessOutlook,ratingCareerOpportunities,ratingCompensationAndBenefits,ratingCultureAndValues,ratingWorkLifeBalance,ratingSeniorManagement,salaryIncrease,newMinusOldSalary,startDate_new,endDate_new,jobLength_new,employerName_new,employeesTotalNum_new,yearFounded_new,gdSectorName_new,metro_new,jobTitle_new,avgSalary_new,ratingOverall_new,ratingCeo_new,ratingRecommendToFriend_new,ratingBusinessOutlook_new,ratingCareerOpportunities_new,ratingCompensationAndBenefits_new,ratingCultureAndValues_new,ratingWorkLifeBalance_new,ratingSeniorManagement_new
0,9632888,1,1,2012-05-01,2015-07-01,38,Scripps Networks Interactive,2100,21,1994,Media,New York City,Director,140077.90867052024,3.69,0.92,0.79,0.41,2.66,3.8,3.62,4.25,2.92,1,32695.023147661588,2015-07-01,2016-05-01,10,Univision Interactive Media,6000,1992,Media,New York City,Senior Director,172772.93181818182,2.5300000000000002,0.85,0.28,0.44,2.42,2.5,2.27,2.65,2.31
0,9633610,1,1,2013-11-01,2014-07-01,8,Morgan Stanley,56218,79,1935,Finance,New York City,Project Manager,89069.08699570814,3.32,0.84,0.73,0.44,3.3,3.18,3.3,3.35,3.11,0,-20778.355288391074,2015-06-01,2015-08-01,2,J.P. Morgan,241359,1799,Finance,New York City,Summer Associate,68290.73170731707,3.16,0.89,0.69,0.48,3.09,3.27,3.07,2.95,2.88
0,9634042,1,1,2012-09-01,2013-11-01,14,Target,341000,51,1962,Retail,New York City,Cashier,18830.389545454538,3.32,0.72,0.59,0.4,3.19,3.26,3.68,3.11,3.18,1,1934.7914069264189,2014-01-01,2016-05-01,28,"Rutgers, the State University of New Jersey",10000,1766,Education,New York City,Student Assistant,20765.180952380957,3.88,0.76,0.87,0.35,3.49,3.5300000000000002,3.65,4.0,3.34
0,9634756,1,1,2015-05-01,2016-01-01,8,Time Warner Cable,56600,27,1989,Telecommunications,Los Angeles,Dispatcher,27764.70588235294,3.14,0.39,0.61,0.32,3.01,3.58,2.9,3.21,2.57,0,0.0,2016-01-01,2016-05-01,4,Verizon,177700,2000,Information Technology,Los Angeles,Dispatcher,27764.70588235294,3.14,0.55,0.62,0.4,2.76,4.08,2.9699999999999998,2.51,2.81
0,9639597,1,1,2015-09-01,2015-12-01,3,EPRI,891,42,1973,Business Services,Charlotte,Network Engineer,68496.0,2.71,0.54,0.42,0.2,2.27,3.74,2.52,3.36,2.84,0,0.0,2015-12-01,2016-03-01,3,"Harris Teeter, Inc",18000,2005,Retail,Charlotte,Network Engineer,68496.0,3.33,0.91,0.64,0.48,3.26,3.21,3.43,2.95,2.89
0,9639597,2,1,2015-12-01,2016-03-01,3,"Harris Teeter, Inc",18000,11,2005,Retail,Charlotte,Network Engineer,81166.66666666667,3.38,0.9,0.69,0.51,3.3,3.1,3.35,3.09,2.9,0,0.0,2016-03-01,2016-08-01,5,City of Charlotte,5011,1768,Government,Charlotte,Network Engineer,81166.66666666667,3.42,1.0,0.68,0.56,2.94,3.4699999999999998,2.73,3.79,2.86
0,9640277,1,1,2011-07-01,2012-02-01,7,Sprint Nextel,36000,,,Telecommunications,New York City,Contractor,72567.8892307692,3.27,0.95,0.83,0.55,2.57,2.65,3.08,2.68,2.56,1,2.9103830456733704E-11,2012-02-01,2012-12-01,10,"Merck & Co., Inc",70000,1891,Health Care,New York City,Contractor,72567.88923076923,3.32,0.8,0.68,0.2,2.92,3.35,3.51,3.93,2.91
0,9640277,2,1,2012-02-01,2012-12-01,10,"Merck & Co., Inc",70000,121,1891,Health Care,New York City,Contractor,72567.8892307692,3.32,0.8,0.68,0.2,2.92,3.35,3.51,3.93,2.91,1,21800.068001373525,2012-12-01,2015-09-01,33,NBC Universal,30000,1906,Media,New York City,Senior Financial Analyst,94367.95723214273,3.39,0.8,0.68,0.38,3.08,3.31,2.75,3.58,2.98
0,9640277,3,1,2012-12-01,2015-09-01,33,NBC Universal,30000,109,1906,Media,New York City,Senior Financial Analyst,86670.4964028777,3.54,0.74,0.67,0.49,3.3,3.2800000000000002,3.7,3.29,3.13,0,-19944.373953898117,2015-10-01,2016-01-01,3,American International Group,66400,1919,Insurance,New York City,Contractor,66726.12244897959,3.11,0.8,0.53,0.48,2.87,3.4699999999999998,2.76,3.32,2.79
0,9641547,1,1,2013-04-01,2013-09-13,5,Aon Hewitt,62040,73,1940,Accounting & Legal,Chicago,Contractor,74765.0,2.67,0.83,0.45,0.27,2.67,2.76,2.89,3.14,2.77,0,0.0,2013-10-07,2014-01-01,3,DeVry University,12599,1931,Education,Chicago,Contractor,74765.0,2.63,0.58,0.31,0.19,2.39,3.02,2.44,2.7,2.13
0,9644293,1,0,2012-06-01,2013-02-01,8,Georgia-Pacific,46270,85,1928,Manufacturing,Atlanta,Sales Associate,20099.35801242235,3.49,0.86,0.77,0.57,3.36,3.32,3.77,3.7,3.31,1,38062.22371485022,2013-03-01,2014-07-01,16,Georgia-Pacific,46270,1928,Manufacturing,Atlanta,Account Executive,58161.58172727257,3.49,0.86,0.77,0.57,3.36,3.32,3.77,3.7,3.31
0,9645971,1,1,2011-06-01,2012-03-01,9,JP MORGAN CHASE,241359,213,1799,Finance,New York City,EXECUTIVE ADMINISTRATIVE ASSISTANT,69608.21800000001,3.24,0.85,0.69,0.49,3.14,3.08,3.13,3.43,3.04,0,-8416.632391891806,2012-04-01,2012-05-01,1,AMERICAN EXPRESS,54800,1850,Finance,New York City,EXECUTIVE ASSISTANT,61191.5856081082,3.81,0.94,0.89,0.61,3.6,2.99,4.3,4.2,3.84
0,9645971,2,1,2012-04-01,2012-05-01,1,AMERICAN EXPRESS,54800,162,1850,Finance,New York City,EXECUTIVE ASSISTANT,61191.5856081082,3.81,0.94,0.89,0.61,3.6,2.99,4.3,4.2,3.84,0,-530.9189414415378,2015-06-01,2015-10-01,4,UNILEVER,168921,1872,Manufacturing,New York City,EXECUTIVE ADMINISTRATIVE ASSISTANT,60660.666666666664,3.4699999999999998,0.86,0.72,0.56,3.26,3.33,3.65,3.22,3.04
0,9646815,1,1,2011-08-01,2014-02-01,30,"Simpson, Thacher & Bartlett, LLP",1300,130,1884,Accounting & Legal,New York City,Analyst,68998.08581300813,3.73,1.0,0.77,0.47,3.34,4.11,3.77,2.33,3.55,1,26531.15059386105,2014-03-01,2016-04-01,25,The Blackstone Group L.P,2060,,Finance,New York City,Associate,95529.23640686918,3.55,0.82,0.92,1.0,3.57,4.29,3.4699999999999998,2.77,3.2800000000000002
0,9647303,1,1,2013-01-01,2014-01-01,12,the Doe Fund,400,,,Non-Profit,New York City,Administrative Assistant,43300.05740648378,4.35,0.86,0.91,0.56,3.44,3.88,4.44,4.17,3.81,0,-14636.946295372669,2014-01-01,2015-01-01,12,"Wilson & Elser, LLP",1500,1962,Accounting & Legal,New York City,Accounting Clerk,28663.11111111111,2.69,0.46,0.52,0.38,2.34,2.38,2.54,3.07,2.6
0,9648621,1,1,2013-09-01,2015-01-01,16,JPMorgan Chase,241359,216,1799,Finance,Los Angeles,Bank Teller,25883.428571428572,3.63,0.87,0.72,0.41,3.16,3.7199999999999998,3.51,3.3,3.01,0,0.0,2015-08-01,2016-01-01,5,Bank of America,224000,1904,Finance,Los Angeles,Bank Teller,25883.428571428572,3.35,0.71,0.64,0.38,3.07,3.64,3.29,3.46,2.88
0,9649128,1,1,2014-01-01,2016-03-01,26,Grand Canyon University,3650,67,1949,Education,Phoenix,Enrollment Counselor,43996.8,3.15,0.75,0.56,0.59,2.85,3.22,3.25,3.32,2.8,0,-476.8000000000029,2016-03-01,2016-08-01,5,Merrill Edge,10000,,Finance,Phoenix,Investment Specialist,43520.0,2.96,0.68,0.59,0.38,3.43,3.31,2.88,3.33,2.7199999999999998
0,9649985,1,1,2011-01-01,2012-01-01,12,BANK OF AMERICA,224000,108,1904,Finance,Washington DC,ANALYTIC CONSULTANT,84231.68,3.5300000000000002,0.58,0.77,0.77,3.37,4.08,3.31,2.87,3.26,1,5179.907999999879,2012-01-01,2013-01-01,12,FANNIE MAE,10000,1938,Finance,Washington DC,SENIOR FINANCIAL ANALYST,89411.58799999987,2.91,0.68,0.41,0.38,2.8,3.89,2.98,3.77,2.73
0,9650320,1,1,2014-11-01,2015-04-01,5,Advent Software,1151,32,1983,Information Technology,San Francisco,Program Manager,92202.6017699115,2.96,0.4,0.41,0.23,2.76,3.17,3.25,4.1,2.49,1,29612.782845473106,2015-05-01,2016-05-01,12,Intuit Inc,8000,1983,Information Technology,San Francisco,Technical Program Manager,121815.38461538461,3.59,0.85,0.63,0.44,3.21,4.19,3.66,3.81,3.04
0,9651419,1,1,2013-09-01,2014-09-01,12,Qualcomm,33000,29,1985,Information Technology,San Jose,Test Engineer,76782.96296296296,3.9699999999999998,0.99,0.87,0.66,3.7,3.75,3.74,3.44,3.5,1,11717.037037037036,2015-02-01,2015-03-01,1,Alcatel,62000,1865,Telecommunications,San Jose,Quality Analyst,88500.0,4.11,1.0,0.76,0.57,3.68,3.48,3.4,3.88,3.51
0,9651553,1,1,2010-06-01,2013-03-01,33,UBS AG,35153,151,1862,Finance,New York City,Software Development Manager,145705.52,2.86,0.76,0.49,0.23,2.7199999999999998,2.61,2.91,3.31,2.6,0,-39512.74999999997,2013-03-01,2013-08-01,5,S&P Global Ratings,1226,1860,Finance,New York City,Lead Software Engineer,106192.77000000002,3.05,0.45,0.58,0.36,2.66,3.14,3.09,3.65,2.56
0,9652555,1,1,2014-04-01,2015-05-01,13,Charming Charlie,3500,11,2004,Retail,Houston,ACCOUNTS PAYABLE SPECIALIST,42795.0,2.74,0.65,0.34,0.24,2.75,2.36,3.1,2.79,2.59,0,-4385.0,2016-04-01,2016-08-01,4,Cornerstone Home Lending,850,1988,Finance,Houston,ACCOUNTS PAYABLE SPECIALIST,38410.0,4.99,1.0,1.0,1.0,4.87,4.6899999999999995,5.0,4.92,5.0
0,9654892,1,1,2014-08-01,2014-11-01,3,Target Corp,341000,52,1962,Retail,Los Angeles,Cashier,19029.754716981133,3.26,0.68,0.54,0.31,3.07,2.9,3.32,2.91,2.79,1,492.69042408469613,2015-08-01,2015-09-01,1,Cheesecake Factory,37600,1978,"Restaurants, Bars & Food Services",Los Angeles,Cashier,19522.44514106583,3.85,0.97,0.77,0.73,3.75,3.59,4.08,3.77,3.54
0,9659176,1,1,2010-10-01,2013-08-01,34,Winn Dixie,47000,88,1925,Retail,Tampa,Department Manager,42104.85333333334,2.05,0.25,0.26,0.1,2.29,2.24,1.79,2.76,2.19,0,-7.275957614183426E-12,2013-08-01,2015-09-01,25,Lowe's Home Improvement,266000,1946,Retail,Tampa,Department Manager,42104.85333333333,3.5,0.69,0.67,0.56,3.36,3.41,3.59,2.7800000000000002,3.17
0,9660040,1,1,2012-04-01,2012-08-01,4,FARMERS INSURANCE,28975,84,1928,Insurance,Los Angeles,Program Manager,106464.78188405794,2.79,0.32,0.33,0.55,2.96,3.07,3.18,3.25,2.73,1,7468.7548975517275,2012-12-01,2014-09-01,21,FOREVER 21,30000,1984,Retail,Los Angeles,Senior Project Manager,113933.53678160967,2.33,0.4,0.21,0.48,2.36,2.01,2.62,2.56,2.26
0,9660126,1,1,2013-03-01,2015-11-01,32,Time Inc,7200,14,2001,Media,New York City,Director,140077.90867052024,3.19,0.53,0.57,0.23,2.86,3.3,3.08,3.5300000000000002,2.67,1,9222.091329479765,2015-11-01,2016-02-01,3,Code and Theory,235,2001,"Arts, Entertainment & Recreation",New York City,Executive Producer,149300.0,3.51,0.65,0.6,0.66,3.26,3.5300000000000002,3.52,2.86,3.26
0,9663077,1,0,2013-06-01,2014-04-01,10,Lending Club,843,8,2006,Finance,San Francisco,Member Support Representative,48006.0,4.36,1.0,0.88,1.0,4.18,4.46,4.29,4.31,4.33,0,-2576.2857142857174,2014-04-01,2015-03-01,11,Lending Club,843,2006,Finance,San Francisco,Credit Specialist,45429.71428571428,4.36,1.0,0.88,1.0,4.18,4.46,4.29,4.31,4.33
0,9664409,1,1,2013-08-01,2014-04-01,8,"Aol, Inc",4500,29,1985,Media,Washington DC,Senior Software Engineer,116164.72641791045,3.48,0.65,0.65,0.45,3.1,4.04,3.93,3.92,2.8,1,8401.909700687931,2015-05-01,2016-09-01,16,Hilton Worldwide,164000,1919,Travel & Tourism,Washington DC,Director,124566.63611859838,3.29,0.88,0.52,0.46,2.91,3.03,2.77,2.95,2.5
0,9664780,1,0,2012-05-01,2016-01-01,44,University of Texas at Austin,21513,133,1883,Education,Austin,Development Specialist,44500.0,4.19,0.87,0.88,0.6,3.62,3.4,4.18,4.0,3.66,0,-8800.88888888889,2016-02-01,2016-07-01,5,University of Texas at Austin,21513,1883,Education,Austin,Administrative Associate,35699.11111111111,4.19,0.87,0.88,0.6,3.62,3.4,4.18,4.0,3.66
0,9664923,1,1,2012-10-01,2013-01-01,3,American Eagle Outfitters,37800,36,1977,Retail,New York City,Seasonal Sales Associate,18864.242424242424,3.13,0.78,0.69,0.49,2.61,2.86,3.29,3.41,2.57,1,20715.169340463457,2015-04-01,2015-07-01,3,Ross Stores,77800,1957,Retail,New York City,Merchandising Assistant,39579.41176470588,3.73,0.82,0.68,0.64,3.54,3.9,3.55,3.94,3.44
0,9665018,1,1,2014-07-01,2015-07-01,12,American International Group,66400,96,1919,Insurance,New York City,Risk Analyst,81611.11111111111,3.11,0.8,0.53,0.48,2.87,3.4699999999999998,2.76,3.32,2.79,0,-13236.11111111111,2015-11-01,2016-02-01,3,JPMorgan Chase & CO,241359,1799,Finance,New York City,Compliance Analyst,68375.0,3.16,0.89,0.69,0.48,3.09,3.27,3.07,2.95,2.88
0,9668239,1,1,2013-12-01,2014-07-01,7,Network Capital Funding Corporation,363,12,2002,Finance,Los Angeles,Call Center Supervisor,47752.0,4.43,0.93,0.84,0.88,4.57,4.29,4.4,4.02,4.39,0,-3796.6994535519116,2015-01-01,2015-08-01,7,Verizon Wireless,9100,2000,Information Technology,Los Angeles,Sales Representative,43955.30054644809,3.31,0.61,0.59,0.41,3.3,4.34,3.1,2.67,2.74
0,9668295,1,0,2012-10-01,2014-06-01,20,Insight Global Inc,1000,13,2001,Business Services,Seattle,Systems Engineer,92540.55555555556,4.51,0.96,0.95,0.82,4.5,4.11,4.4,4.47,4.26,1,42079.44444444444,2014-07-01,2016-06-01,23,Insight Global Inc,1000,2001,Business Services,Seattle,Systems Architect,134620.0,4.51,0.96,0.95,0.82,4.5,4.11,4.4,4.47,4.26
0,9669449,1,1,2012-09-01,2013-01-01,4,Kohl's Department Store,140000,51,1962,Retail,Sacramento,Sales Representative,40310.72363636364,2.8,0.16,0.83,0.04,2.77,2.2,3.35,2.71,2.88,0,-8940.72363636364,2013-09-01,2016-05-01,32,Best Buy,140000,1966,Retail,Sacramento,Customer Service Specialist,31370.0,3.03,0.0,0.32,0.31,2.33,2.33,2.5300000000000002,4.03,2.5
0,9669935,1,1,2014-03-01,2014-08-01,5,Exelon Corporation,29762,14,2000,"Oil, Gas, Energy & Utilities",Chicago,Technical Writer,64732.0,4.25,1.0,0.92,0.69,4.12,4.51,4.0,3.65,3.7,0,0.0,2014-09-01,2015-01-01,4,Abbott Labs,77000,1888,Biotech & Pharmaceuticals,Chicago,Technical Writer,64732.0,3.38,0.68,0.65,0.27,3.25,3.76,3.1,3.44,2.91
0,9669935,2,1,2014-09-01,2015-01-01,4,Abbott Labs,77000,127,1888,Biotech & Pharmaceuticals,Chicago,Technical Writer,47400.0,3.44,0.7,0.7,0.39,3.26,3.81,3.24,3.26,3.0,0,0.0,2015-08-01,2015-12-01,4,AbbVie,28000,2013,Biotech & Pharmaceuticals,Chicago,Technical Writer,47400.0,3.52,0.83,0.71,0.65,3.32,3.89,3.37,3.12,3.2
0,9670269,1,1,2011-01-01,2016-01-01,60,INFORELIANCE,330,16,2000,Information Technology,Washington DC,Director,127505.84911242603,3.99,1.0,0.79,0.82,3.92,4.37,3.94,3.54,3.67,0,-69.33878794225166,2016-04-01,2016-07-01,3,MICROSTRATEGY,1947,1989,Information Technology,Washington DC,Director,127436.51032448378,2.26,0.15,0.32,0.28,2.48,2.98,2.17,2.68,1.81
0,9670320,1,0,2012-11-01,2013-09-01,10,American Express,54800,163,1850,Finance,Phoenix,Business Systems Analyst,70224.2246153846,3.37,0.78,0.58,0.38,3.13,3.55,3.46,3.59,2.91,0,-17689.306837606862,2013-12-01,2015-04-01,16,American Express,54800,1850,Finance,Phoenix,Project Coordinator,52534.917777777744,3.37,0.78,0.58,0.38,3.13,3.55,3.46,3.59,2.91
0,9674995,1,1,2012-08-01,2014-12-01,28,Old Navy,5000,20,1994,Retail,New York City,Sales Associate,22920.060443213304,3.2800000000000002,0.8,0.62,0.4,2.7199999999999998,2.89,3.57,3.36,2.7,1,1819.939556786696,2013-10-01,2014-02-01,4,Victoria's Secret PINK,3700,1977,Retail,New York City,Seasonal Support Associate,24740.0,3.2800000000000002,0.6,0.41,0.39,3.0,2.8,3.27,3.03,2.64
0,9676939,1,1,2013-12-01,2014-08-01,8,Tiffany and Company,12200,177,1837,Retail,New York City,Contractor,69511.19428571427,3.56,0.87,0.74,0.54,3.41,3.63,3.46,3.29,3.12,1,12655.4723809524,2016-03-01,2016-05-01,2,Amneal Pharmaceuticals,245,2002,Biotech & Pharmaceuticals,New York City,Contractor,82166.66666666667,2.16,0.51,0.35,0.48,2.2,1.8199999999999998,1.92,2.08,2.07
0,9677928,1,1,2013-01-01,2016-03-01,38,JP Morgan Chase,241359,217,1799,Finance,Chicago,Project Manager,77911.71610169491,3.38,0.86,0.61,0.57,3.15,3.33,3.24,3.07,2.9,1,9528.532756752582,2016-03-01,2016-08-01,5,Deloitte Consulting,65000,1845,Accounting & Legal,Chicago,Manager,87440.24885844749,3.88,0.94,0.86,0.72,4.04,3.75,3.86,2.81,3.57
0,9679636,1,0,2010-01-01,2012-01-01,24,Ironworks Consulting,5000,13,1999,Business Services,Washington DC,Manager,102566.51647482043,2.85,0.66,0.57,0.37,2.57,2.9,3.11,3.2,2.58,1,25642.561697222467,2012-01-01,2016-01-01,48,ICF International,5000,1999,Business Services,Washington DC,Senior Manager,128209.0781720429,2.85,0.66,0.57,0.37,2.57,2.9,3.11,3.2,2.58
0,9680330,1,1,2012-02-01,2012-05-01,3,University of Delaware,3600,269,1743,Education,Philadelphia,Research Assistant,30978.45800000003,4.22,0.93,1.0,0.37,3.67,4.01,3.99,4.42,3.95,0,-2265.0271836735083,2014-09-01,2015-10-01,13,Drexel University,2868,1891,Education,Philadelphia,Research Assistant,28713.430816326523,3.94,0.89,0.86,0.68,3.55,3.29,3.95,3.71,3.49
0,9680675,1,1,2012-05-01,2013-03-01,10,ASI SYSTEM INTEGRATION,395,8,2005,Information Technology,New York City,Regional Account Executive,92811.60000000002,2.46,0.5,0.33,0.36,2.11,2.16,2.8,2.61,2.2800000000000002,1,47173.8399538106,2015-07-01,2016-07-01,12,AJAX UNION,15,,Accounting & Legal,New York City,Director,139985.43995381062,3.62,0.66,0.64,0.64,3.75,3.59,3.7800000000000002,4.25,3.55
0,9681317,1,1,2011-05-01,2012-04-01,11,AonHewitt Inc,62040,72,1940,Accounting & Legal,Chicago,Recruiter,49106.02530612249,2.59,0.77,0.35,0.3,2.52,2.82,2.57,3.08,2.74,0,-1082.2680839002642,2012-04-01,2013-04-01,12,CCC Information Services,1100,1980,Information Technology,Chicago,Technical Recruiter,48023.75722222222,2.3,0.38,0.2,0.28,2.34,3.49,2.21,2.79,1.95
0,9681317,2,1,2012-04-01,2013-04-01,12,CCC Information Services,1100,33,1980,Information Technology,Chicago,Technical Recruiter,46928.69225806453,2.5,0.53,0.28,0.27,2.37,3.62,2.5,2.82,2.13,0,-10352.692258064533,2014-03-01,2014-07-01,4,Chicago Public Schools,45024,1883,Education,Chicago,IT Recruiter,36576.0,2.89,0.42,0.46,0.22,2.9699999999999998,3.5,2.66,2.71,2.3
0,9681317,3,0,2014-03-01,2014-07-01,4,Chicago Public Schools,45024,131,1883,Education,Chicago,IT Recruiter,36576.0,2.89,0.42,0.46,0.22,2.9699999999999998,3.5,2.66,2.71,2.3,1,7891.846153846156,2014-04-01,2015-02-01,10,CCC Information Services,1100,1980,Information Technology,Chicago,Technical Recruiter,44467.846153846156,2.68,0.66,0.46,0.5,2.86,3.74,2.63,3.06,2.41
0,9681614,1,1,2014-10-01,2015-07-01,9,TERMINIX,7104,29,1986,Business Services,Tampa,Customer Service Representative,24932.45,3.22,0.61,0.78,0.58,3.64,4.06,3.6,3.07,2.86,0,0.0,2015-08-01,2016-03-01,7,CONVERGYS,130000,1998,Business Services,Tampa,Customer Service Representative,24932.45,2.41,0.67,0.39,0.24,2.41,2.2800000000000002,2.42,2.22,2.17
0,9682827,1,1,2013-11-01,2015-09-01,22,Raising Cane's Chicken Fingers,2000,19,1996,"Restaurants, Bars & Food Services",Dallas,Cashier,17612.467532467534,3.33,0.87,0.65,0.43,3.43,2.93,3.85,3.4,3.07,1,554.1991341991343,2015-05-01,2015-08-01,3,Dave and Buster's,12495,2006,"Restaurants, Bars & Food Services",Dallas,Certified Trainer,18166.666666666668,3.37,0.9,0.71,0.37,3.19,3.29,3.83,2.87,2.69
0,9683896,1,1,2011-07-01,2012-05-01,10,Tufts University,3500,160,1852,Education,Boston,Senior Administrative Assistant,59791.468333333345,3.83,1.0,0.96,0.32,3.24,3.55,4.0,3.9,3.75,0,-21162.70941025629,2012-11-01,2012-12-01,1,Northeastern University,4175,1898,Education,Boston,Administrative Assistant,38628.75892307705,3.49,0.75,0.82,0.45,3.41,3.43,3.5300000000000002,3.55,3.4
0,9683896,2,1,2012-11-01,2012-12-01,1,Northeastern University,4175,114,1898,Education,Boston,Administrative Assistant,38755.23968750006,3.49,0.75,0.82,0.45,3.41,3.43,3.5300000000000002,3.55,3.4,1,3920.2432291666337,2013-02-01,2013-03-01,1,Brigham and Women's Hospital,8376,1996,Health Care,Boston,Administrative Assistant,42675.4829166667,3.75,0.84,0.89,0.47,3.35,3.21,3.6,3.62,3.42
0,9683896,3,1,2013-02-01,2013-03-01,1,Brigham and Women's Hospital,8376,17,1996,Health Care,Boston,Administrative Assistant,42675.48291666665,3.75,0.84,0.89,0.47,3.35,3.21,3.6,3.62,3.42,0,-1601.0128311965673,2016-04-01,2016-05-01,1,Pegasystems,3333,1983,Information Technology,Boston,Administrative Assistant,41074.470085470086,3.39,0.81,0.67,0.75,3.15,3.5300000000000002,3.35,3.43,3.11
0,9683950,1,1,2013-08-01,2014-03-01,7,Staples,75371,28,1986,Retail,Atlanta,Sales Associate,21070.18086956521,2.44,0.19,0.38,0.1,2.59,2.62,2.46,3.11,2.89,0,-238.18086956521074,2014-10-01,2015-03-01,5,YMCA,350,1982,Non-Profit,Atlanta,Team Member,20832.0,3.26,1.0,0.49,0.21,3.09,2.89,3.7800000000000002,3.5,3.06
0,9684537,1,1,2012-01-01,2013-08-01,19,Teradyne,4100,53,1960,Manufacturing,Boston,Software Engineer,90200.66251582385,3.3,0.74,0.69,0.52,3.15,3.0,3.33,3.3,3.06,1,36.71959194095689,2013-08-01,2014-01-01,5,Vecna Technologies,297,,Information Technology,Boston,Software Engineer,90237.3821077648,3.64,0.82,0.73,0.69,3.79,3.75,4.18,4.4,3.5300000000000002
0,9684686,1,1,2012-02-01,2013-05-01,15,Cognizant Technologies,221700,19,1994,Information Technology,Boston,Executive Recruiter,68749.33333333333,3.31,0.83,0.83,1.0,3.54,2.73,3.5300000000000002,3.17,3.09,0,0.0,2013-05-01,2013-10-01,5,EMC,72000,1984,Information Technology,Boston,Executive Recruiter,68749.33333333333,3.62,0.93,0.76,0.53,3.4699999999999998,3.56,3.33,3.51,3.26
0,9684957,1,0,2010-05-01,2015-08-01,63,MINTEL GROUP LTD,280,43,1972,Business Services,Chicago,Accounts Payable Supervisor,61000.0,3.26,0.91,0.6,0.67,3.38,3.06,3.48,3.81,3.11,1,7625.0,2015-08-01,2016-07-01,11,MINTEL GROUP LTD,280,1972,Business Services,Chicago,Financial Accountant,68625.0,3.26,0.91,0.6,0.67,3.38,3.06,3.48,3.81,3.11
0,9685142,1,1,2014-07-01,2015-10-01,15,SunTrust Bank,24638,32,1983,Finance,Raleigh,Personal Banker,38195.0,1.97,0.17,0.21,0.09,1.5699999999999998,2.36,1.87,2.16,1.5699999999999998,1,9590.294117647056,2016-01-01,2016-09-01,8,Coastal Federal Credit Union,400,1967,Finance,Raleigh,Account Manager,47785.294117647056,3.1,1.0,0.67,0.59,2.49,3.45,3.11,3.4699999999999998,2.73
0,9685221,1,1,2012-02-01,2012-07-01,5,Verizon Wireless,9100,12,2000,Information Technology,San Francisco,Sales Representative,55728.16734693871,4.24,0.95,0.89,0.27,3.88,4.39,4.19,2.89,3.73,0,-19508.16734693871,2012-10-01,2014-05-01,19,Apple Inc,110000,1976,Information Technology,San Francisco,Family Room Specialist,36220.0,3.68,1.0,0.69,0.77,2.93,3.59,4.27,3.02,3.4699999999999998
0,9689147,1,1,2014-02-01,2014-11-01,9,Academy Sports and Outdoors,7000,76,1938,Retail,Houston,Sales Representative,46081.460266666654,2.77,0.61,0.48,0.31,2.68,2.49,2.7,2.79,2.75,0,-19266.34714449471,2015-04-01,2016-05-01,13,Sam's Club,261,2006,Retail,Houston,Customer Service Representative,26815.113122171944,2.68,0.58,0.4,0.22,2.85,2.68,2.68,2.62,2.42
0,9691313,1,1,2010-01-01,2015-08-01,67,JPMORGAN CHASE,241359,216,1799,Finance,Dallas,Senior Business Systems Analyst,83820.13333333333,3.34,0.83,0.65,0.47,3.15,3.35,3.21,3.3,2.84,0,-9120.133333333331,2015-09-01,2015-11-01,2,TMX Finance,6282,1998,Finance,Dallas,Business Analyst III,74700.0,2.4,0.55,0.29,0.39,2.6,3.7800000000000002,2.09,2.59,2.07
0,9691799,1,1,2013-06-01,2016-03-01,33,Baskin Robbins,10,,,Manufacturing,Los Angeles,Team Member,20611.904761904763,3.08,0.99,0.13,0.15,2.73,2.17,2.91,3.4,2.52,1,4469.3539982030525,2016-01-01,2016-03-01,2,Target Mobile,341000,1962,Retail,Los Angeles,Sales Associate,25081.258760107816,3.23,0.67,0.57,0.38,3.03,2.86,3.26,2.85,2.73
0,9691965,1,0,2012-09-01,2013-05-01,8,University of Massachusetts,13196,150,1863,Education,Boston,Research Assistant,32746.472448979675,4.27,1.0,0.96,0.79,3.52,3.4699999999999998,4.28,4.17,3.84,0,-4838.19790352515,2013-09-01,2014-01-01,4,University of Massachusetts,13196,1863,Education,Boston,Teaching Assistant,27908.274545454526,4.27,1.0,0.96,0.79,3.52,3.4699999999999998,4.28,4.17,3.84
0,9691965,2,0,2013-09-01,2014-01-01,4,University of Massachusetts,13196,151,1863,Education,Boston,Teaching Assistant,27534.344186046503,4.3,1.0,0.92,0.64,3.7800000000000002,3.36,3.84,3.81,3.74,1,5490.254752006622,2014-01-01,2014-05-01,4,University of Massachusetts,13196,1863,Education,Boston,Research Assistant,33024.598938053125,4.3,1.0,0.92,0.64,3.7800000000000002,3.36,3.84,3.81,3.74
